pair_id,adr_ticker,underlying_ticker,open_date,close_date,duration_days,adr_open_price,adr_cover_price,local_open_price_usd,local_close_price_usd,local_return,adr_return,roce,ruce,roll_cost_pct,borrow_cost,fx_open,fx_close,fx_pnl,roce_net,ruce_net,ruce_net_fx,close_reason,was_aborted
951089__922894,951089,922894,2024-06-18,2024-06-21,3,28.988572439819997,27.18746125,27.850623309858246,27.216202974370958,-0.022779394501476858,0.06213176566590467,0.039352371164427816,0.10148413683033249,0.013159,8.2e-05,0.0062926722,0.0062576265,-0.005569,0.0392701793836059,0.10140194504951057,0.10687484762273368,convergence,False
951089__922894,951089,922894,2024-07-01,2024-07-05,4,27.923939702294998,27.855922602295,27.983870351736396,27.98794522491318,0.00014561506773599708,0.0024357988423248374,0.0025814139100608343,0.005017212752385672,0.013159,0.00011,0.0061934841,0.00622142,0.004511,0.002471824868964944,0.004907623711289781,0.00041669271997730534,convergence,False
951089__922894,951089,922894,2024-07-30,2024-07-31,1,31.37183750918,32.4254125,0.0,0.0,0.0,-0.03358346448504023,-0.03358346448504023,-0.06716692897008046,0.013159,0.0,0.0,0.0,0.0,-0.03358346448504023,-0.06716692897008046,-0.06716692897008046,overnight_abort,True
951089__922894,951089,922894,2024-08-05,2024-08-06,1,28.13282299177,28.678538356435,0.0,0.0,0.0,-0.019397817447066864,-0.019397817447066864,-0.03879563489413373,0.013159,0.0,0.0,0.0,0.0,-0.019397817447066864,-0.03879563489413373,-0.03879563489413373,overnight_abort,True
511280__929864,511280,929864,2023-11-02,2023-11-09,7,12.580861452459,13.187493017541,6.377029249574207,6.620325153648593,0.038151919107259964,-0.04821860310395752,-0.010066683996697558,-0.05828528710065508,0.011907000000000001,0.000192,0.006663335,0.0066072014,-0.008424,-0.010258464818615367,-0.05847706792257289,-0.049657115110721364,convergence,False
511280__929864,511280,929864,2023-11-14,2023-11-17,3,13.803861432459,13.62641006,6.762225942992012,6.8293941690188475,0.0099328574042168,0.012855198042029982,0.022788055446246784,0.035643253488276766,0.011907000000000001,8.2e-05,0.0066065467,0.0066829285,0.011562,0.022705863665424868,0.03556106170745485,0.024018144627363795,convergence,False
511280__929864,511280,929864,2023-12-29,2024-01-11,13,14.931627807459,14.983066817541001,7.313027279156663,7.524289846327504,0.02888852442448476,-0.003444970015680756,0.025443554408804,0.021998584393123247,0.011907000000000001,0.000356,0.0069141944,0.0068830225,-0.004508,0.025087390025242358,0.021642420009561604,0.026302060479211214,convergence,False
511280__929864,511280,929864,2024-04-26,2024-04-30,1,13.68356535,13.8658199,0.0,0.0,0.0,-0.013319229699151449,-0.013319229699151449,-0.026638459398302897,0.011907000000000001,0.0,0.0,0.0,0.0,-0.013319229699151449,-0.026638459398302897,-0.026638459398302897,overnight_abort,True
511280__929864,511280,929864,2024-05-28,2024-05-29,1,13.563270269999999,12.87825431,0.0,0.0,0.0,0.05050522081795821,0.05050522081795821,0.10101044163591642,0.011907000000000001,0.0,0.0,0.0,0.0,0.05050522081795821,0.10101044163591642,0.10101044163591642,overnight_abort,True
511280__929864,511280,929864,2024-07-08,2024-07-09,1,12.911672922459,12.833364965000001,0.0,0.0,0.0,0.006064896309663056,0.006064896309663056,0.012129792619326112,0.011907000000000001,0.0,0.0,0.0,0.0,0.006064896309663056,0.012129792619326112,0.012129792619326112,overnight_abort,True
511280__929864,511280,929864,2024-08-05,2024-08-06,1,13.36277847,13.057812687541,0.0,0.0,0.0,0.022822033841514395,0.022822033841514395,0.04564406768302879,0.011907000000000001,0.0,0.0,0.0,0.0,0.022822033841514395,0.04564406768302879,0.04564406768302879,overnight_abort,True
547686__923879,547686,923879,2024-02-07,2024-04-25,78,17.084124896616,17.87520497,17.203740390162103,17.8011173484905,0.03472366734096991,-0.0463049806865258,-0.011581313345555885,-0.05788629403208168,0.012899,0.002137,0.0066970261,0.0064244644,-0.040699,-0.013718299646925749,-0.06002328033345154,-0.016124517068347523,convergence,False
997662__930971,997662,930971,2023-11-02,2023-11-09,7,11.403565509165,11.7116697,12.043215063974168,11.85410821144716,-0.01570235618333333,-0.02701823307695978,-0.04272058926029311,-0.0697388223372529,0.024863999999999997,0.000192,0.006663335,0.0066072014,-0.008424,-0.04291237008221092,-0.06993060315917071,-0.06156818662696881,convergence,False
997662__930971,997662,930971,2023-11-17,2023-11-21,4,13.018228500000001,12.033692065835002,12.360384737778471,12.153560447126926,-0.016732835994934993,0.07562752752150566,0.05889469152657066,0.13452221904807632,0.024863999999999997,0.00011,0.0067396799,0.0067385445,-0.000168,0.05878510248547477,0.13441263000698042,0.13457830399459184,convergence,False
997662__930971,997662,930971,2024-02-05,2024-02-06,1,14.537021825,13.78251485,0.0,0.0,0.0,0.05190244494938013,0.05190244494938013,0.10380488989876026,0.024863999999999997,0.0,0.0,0.0,0.0,0.05190244494938013,0.10380488989876026,0.10380488989876026,overnight_abort,True
997662__930971,997662,930971,2024-06-14,2024-06-26,12,17.206159306005002,15.501614565835,16.21332389518568,15.739845714985387,-0.029203029758807605,0.09906596294125387,0.06986293318244627,0.16892889612370016,0.024863999999999997,0.000329,0.006339948,0.006218325,-0.019184,0.0695341660591586,0.1686001290004125,0.1875877566833727,convergence,False
997662__930971,997662,930971,2024-07-03,2024-07-09,6,15.610773385000002,14.872434340835001,14.967705419177719,15.084603283972292,0.007810005710347255,0.04729676268790448,0.05510676839825174,0.10240353108615621,0.024863999999999997,0.000164,0.00622142,0.0061986673,-0.003657,0.054942384836607905,0.10223914752451238,0.10593839408948372,convergence,False
997662__930971,997662,930971,2024-08-05,2024-08-06,1,13.845744809165001,13.693339700000001,0.0,0.0,0.0,0.011007360836530658,0.011007360836530658,0.022014721673061316,0.024863999999999997,0.0,0.0,0.0,0.0,0.011007360836530658,0.022014721673061316,0.022014721673061316,overnight_abort,True
997662__930971,997662,930971,2024-08-15,2024-08-20,5,16.600761222505,16.130792809165,16.26910165829419,16.43094555128453,0.009947930524352616,0.028310051993452004,0.03825798251780462,0.06656803451125662,0.024863999999999997,0.000137,0.0067750673,0.0068844441,0.016144,0.038120996216434756,0.06643104820988675,0.050385471950886156,convergence,False
677521__675585,677521,675585,2023-11-02,2023-11-16,14,39.581461403362496,48.6192005144375,39.06163940185089,48.55485771435459,0.24303174310840306,-0.22833262822143394,0.014699114886969122,-0.21363351333446481,0.011652,0.000384,0.006663335,0.006634599,-0.004313,0.014315553243133506,-0.21401707497830044,-0.20863321377282848,convergence,False
677521__675585,677521,675585,2024-04-03,2024-04-04,1,51.52836476443749,51.351293749999996,0.0,0.0,0.0,0.0034363794629807616,0.0034363794629807616,0.006872758925961523,0.011652,0.0,0.0,0.0,0.0,0.0034363794629807616,0.006872758925961523,0.006872758925961523,overnight_abort,True
677521__675585,677521,675585,2024-04-22,2024-04-24,2,52.06991799711249,51.251576517325,51.08777407468157,51.346946720675604,0.005073085502123633,0.015716204504736736,0.02078929000686037,0.036505494511597104,0.011652,5.5e-05,0.0064584877,0.0064372843,-0.003283,0.020734495486312423,0.03645069999104916,0.03976125234014087,convergence,False
677521__675585,677521,675585,2024-04-30,2024-05-01,1,50.64581875,49.845659857674995,0.0,0.0,0.0,0.015799110609205053,0.015799110609205053,0.031598221218410105,0.011652,0.0,0.0,0.0,0.0,0.015799110609205053,0.031598221218410105,0.031598221218410105,overnight_abort,True
677521__675585,677521,675585,2024-05-09,2024-05-10,1,50.304841011549996,47.612121875,0.0,0.0,0.0,0.05352803194292469,0.05352803194292469,0.10705606388584939,0.011652,0.0,0.0,0.0,0.0,0.05352803194292469,0.10705606388584939,0.10705606388584939,overnight_abort,True
677521__675585,677521,675585,2024-07-22,2024-07-23,1,47.787583357675,46.6249755144375,0.0,0.0,0.0,0.024328659487460207,0.024328659487460207,0.04865731897492041,0.011652,0.0,0.0,0.0,0.0,0.024328659487460207,0.04865731897492041,0.04865731897492041,overnight_abort,True
677521__675585,677521,675585,2024-08-05,2024-08-06,1,45.170046982675,45.019623392324995,0.0,0.0,0.0,0.0033301623619673634,0.0033301623619673634,0.006660324723934727,0.011652,0.0,0.0,0.0,0.0,0.0033301623619673634,0.006660324723934727,0.006660324723934727,overnight_abort,True
