pair_id,open_date,close_date,ruce_net,vol_regime,vol_level,year
27604J__315206,2023-12-13,2023-12-15,-0.0067542337283813,low,0.10436377255284755,2023
27604J__315206,2023-12-22,2024-01-23,0.0571891297513042,medium,0.10848438366717467,2023
27604J__315206,2024-08-05,2024-08-07,0.0292961560247966,high,0.2833877714480244,2024
27604J__315206,2024-09-26,2024-10-11,0.0976769100260097,high,0.17880646538348619,2024
28335J__27121Q,2022-02-15,2022-02-17,0.025901496007751,high,0.15684090686054833,2022
28335J__27121Q,2022-03-09,2022-03-10,0.0659725404633172,high,0.17309003007122534,2022
28335J__27121Q,2022-03-16,2022-03-23,0.01796103529816,high,0.2495708971126369,2022
28335J__27121Q,2022-04-28,2022-05-02,0.0600849580820233,high,0.14961396534313648,2022
28335J__27121Q,2022-05-19,2022-05-20,0.0422152627799257,high,0.17582415876300383,2022
28335J__27121Q,2022-09-28,2022-09-29,0.0464609029179896,high,0.166012560979196,2022
28335J__27121Q,2022-10-28,2022-10-31,0.0898782758757492,high,0.2206133134676225,2022
28335J__27121Q,2023-05-08,2023-05-09,0.0657556853000839,low,0.09108855782697853,2023
28335J__27121Q,2023-06-02,2023-06-05,0.0116986305709202,medium,0.12011791199604044,2023
28335J__27121Q,2023-08-14,2023-08-15,0.0434936818941564,medium,0.10991870184059092,2023
28335J__27121Q,2023-09-11,2023-09-13,0.0530748147869508,medium,0.11264386897671293,2023
28335J__27121Q,2023-12-22,2023-12-28,0.0082119375984728,medium,0.10848438366717467,2023
28335J__27121Q,2024-04-03,2024-04-04,0.0539572119745016,low,0.10651439269334584,2024
28335J__27121Q,2024-07-10,2024-07-11,0.0275639525463846,low,0.09540803438050431,2024
28335J__27121Q,2024-07-26,2024-07-29,0.0316308520875957,medium,0.11656932411192227,2024
28335J__27121Q,2024-07-31,2024-08-01,0.1702247795402716,medium,0.1316718718371729,2024
28335J__27121Q,2024-08-05,2024-08-06,0.0513245336701246,high,0.2833877714480244,2024
29057L__140891,2022-02-25,2022-03-01,0.0589446645706287,high,0.15884629040937046,2022
29057L__140891,2022-03-09,2022-03-16,0.0773464180709056,high,0.17309003007122534,2022
29057L__140891,2022-03-18,2022-03-23,0.014885724497867,high,0.28606497858574526,2022
29057L__140891,2022-10-04,2022-10-05,0.0444223745998328,high,0.20443458426366745,2022
29057L__140891,2022-11-10,2022-11-14,0.0318168986668297,high,0.18856504412036043,2022
29057L__140891,2023-06-30,2023-07-05,0.0396968152346129,low,0.10516836468805581,2023
29057L__140891,2023-07-28,2023-08-02,0.0639048492044129,medium,0.1129334108808542,2023
29057L__140891,2023-08-29,2023-08-31,0.036454251972281,medium,0.12105565975975051,2023
29057L__140891,2023-12-22,2023-12-27,0.0135938132302212,medium,0.10848438366717467,2023
29057L__140891,2024-02-15,2024-02-16,0.0473563879225831,low,0.09746619113294229,2024
29057L__140891,2024-05-16,2024-05-23,0.0864175254658937,medium,0.125000931297294,2024
29057L__140891,2024-06-24,2024-06-26,0.0753392738960306,low,0.09892167153970856,2024
29057L__140891,2024-07-22,2024-07-23,0.0283736402718233,medium,0.10789093597588789,2024
29057L__140891,2024-08-22,2024-08-27,0.0488322652873689,high,0.33331647537662884,2024
29057L__140891,2024-10-25,2024-10-29,0.0343863032748576,high,0.1810582502031268,2024
29057L__140891,2024-12-11,2024-12-12,0.0171689048740791,low,0.07945990344294784,2024
29235P__29235V,2022-01-18,2022-01-20,0.0743100785489044,low,0.10391940824747853,2022
29235P__29235V,2022-06-15,2022-06-16,0.1262471840136765,high,0.17906523349355769,2022
29235P__29235V,2022-10-04,2022-10-06,-0.007655022869492,high,0.20443458426366745,2022
29235P__29235V,2023-04-06,2023-04-11,0.0820085843576429,high,0.17323669120384896,2023
29235P__29235V,2023-10-06,2023-10-12,-0.009517874214728,high,0.15550083137606288,2023
29235P__29235V,2023-11-14,2023-11-28,0.0868892819155777,high,0.1517317753873554,2023
29235P__29235V,2023-12-01,2023-12-14,0.0356423999031684,medium,0.13983714722531576,2023
29235P__29235V,2024-02-06,2024-02-29,0.0948724114270404,medium,0.11219868118463404,2024
29235P__29235V,2024-03-22,2024-05-07,0.0575863125631768,low,0.09303463216788109,2024
29573D__929164,2022-02-15,2022-02-17,0.0427527457551313,high,0.15684090686054833,2022
29573D__929164,2022-02-25,2022-03-01,0.084002955728269,high,0.15884629040937046,2022
29573D__929164,2022-03-09,2022-03-10,-0.0128507730824161,high,0.17309003007122534,2022
29573D__929164,2022-08-04,2022-08-05,0.0182811189927974,medium,0.14287412905293392,2022
29573D__929164,2022-09-28,2022-09-29,0.0411693379235451,high,0.166012560979196,2022
29573D__929164,2023-05-26,2023-05-30,0.0196958932079002,low,0.09115906283788683,2023
29573D__929164,2023-10-31,2023-11-15,-0.1017989903609559,high,0.14527823978787935,2023
29573D__929164,2024-01-18,2024-01-23,-0.0497453224775295,medium,0.11136075159969909,2024
29573D__929164,2024-02-26,2024-02-28,0.0597721491001354,low,0.10637639746095813,2024
29573D__929164,2024-06-05,2024-06-07,0.0278456988716609,medium,0.11262017027150091,2024
29573D__929164,2024-08-05,2024-08-06,-0.1443163011530425,high,0.2833877714480244,2024
29573D__929164,2024-08-15,2024-08-16,0.048463774070243,high,0.3295301644045937,2024
29573D__929164,2024-09-11,2024-09-13,0.0144100594385132,medium,0.12894216963775204,2024
29573D__929164,2024-11-06,2024-11-08,0.0685558941269067,low,0.10119341320639359,2024
29969X__265497,2022-02-25,2022-05-02,0.2705062390011485,high,0.15884629040937046,2022
29969X__265497,2022-11-18,2022-11-28,0.201427572474615,high,0.2186785814935369,2022
30913C__755998,2022-01-04,2022-01-05,0.6360207885580605,medium,0.11859385410161812,2022
30913C__755998,2022-02-09,2022-02-24,0.4311060418147474,high,0.15215824844279274,2022
30913C__755998,2022-03-09,2022-03-30,0.3099528592469724,high,0.17309003007122534,2022
30913C__755998,2022-06-23,2022-08-16,0.8196698606497315,high,0.17270646716805507,2022
30913C__755998,2022-11-04,2022-12-01,1.0400132784528795,high,0.20897372209000226,2022
30913C__755998,2023-05-22,2023-06-30,0.3309356133097582,low,0.09111632913711203,2023
30913C__755998,2023-08-15,2023-08-25,0.6482129134483318,medium,0.10845789154147153,2023
30913C__755998,2023-10-31,2023-11-20,0.8284342879291766,high,0.14527823978787935,2023
30913C__755998,2024-07-02,2024-07-09,0.5902657255146901,low,0.09202201098235992,2024
30913C__755998,2024-07-12,2024-07-17,0.5578905259909045,medium,0.1093168116618796,2024
30913C__755998,2024-07-24,2024-07-26,0.4425412601487871,medium,0.10928351965700824,2024
30913C__755998,2024-11-26,2024-12-03,0.4209367641610893,low,0.09244507537163839,2024
30913C__755998,2024-12-04,2024-12-31,0.5627848211036904,low,0.09051667565289782,2024
32601M__257189,2022-04-18,2022-05-11,0.4712859807027116,high,0.14529785274904475,2022
32601M__257189,2022-05-26,2022-06-29,0.6191401258032335,high,0.1670687177685336,2022
32601M__257189,2022-08-19,2022-10-12,0.6452755148020789,medium,0.1305606661518868,2022
32601M__257189,2023-03-08,2023-03-13,0.4216381844425387,low,0.0940473264876137,2023
32601M__257189,2023-09-12,2023-10-13,0.58916275249241,medium,0.11508649046456722,2023
32601M__257189,2024-03-18,2024-04-19,0.3391976902164245,low,0.08278193351770635,2024
32601M__257189,2024-05-03,2024-05-07,0.4283223970458923,high,0.15062267788133152,2024
362819__315035,2022-01-31,2022-02-11,-0.0462156591746825,high,0.14660688415400552,2022
362819__315035,2022-02-24,2022-03-01,0.0442000147107077,high,0.1582812130045568,2022
362819__315035,2022-08-29,2022-08-30,0.0008199370777469,high,0.15167503101564123,2022
362819__315035,2022-08-31,2022-09-13,-0.0056507305295273,medium,0.13820096371007395,2022
362819__315035,2022-09-19,2022-09-21,0.0405397723020177,high,0.14981796907017123,2022
362819__315035,2022-10-03,2022-10-10,0.0588131718491182,high,0.16327089467540187,2022
362819__315035,2023-05-15,2023-05-16,0.0213452527951962,low,0.081436088424409,2023
362819__315035,2023-05-26,2023-06-21,-0.0084077914906454,low,0.09115906283788683,2023
362819__315035,2023-06-30,2023-07-05,0.0063312990758494,low,0.10516836468805581,2023
362819__315035,2023-07-26,2023-08-11,0.1095328666538783,medium,0.1090584258080564,2023
362819__315035,2023-11-14,2023-11-16,0.0063884617459591,high,0.1517317753873554,2023
362819__315035,2024-04-05,2024-04-12,0.0670689262872542,medium,0.11279615283620935,2024
362819__315035,2024-06-03,2024-06-10,-0.0021683587705773,medium,0.1149240031392682,2024
362819__315035,2024-08-01,2024-08-02,0.0146077214788173,medium,0.1385872224140666,2024
362819__315035,2024-08-06,2024-08-07,0.0010686428015752,high,0.3249080887710488,2024
362819__315035,2024-08-08,2024-08-22,0.0172769535689951,high,0.32464545669788364,2024
362819__315035,2024-11-20,2024-11-27,0.0948840456956174,low,0.10203530525393374,2024
500326__256938,2022-01-04,2022-01-05,0.00632436596533,medium,0.11859385410161812,2022
500326__256938,2022-02-02,2022-02-16,0.0191190821410311,high,0.15614680127733274,2022
500326__256938,2022-02-25,2022-02-28,0.0540364228287369,high,0.15884629040937046,2022
500326__256938,2022-03-09,2022-03-10,0.0131159118992869,high,0.17309003007122534,2022
500326__256938,2022-10-13,2022-10-19,0.0113918004153858,high,0.21335208574043607,2022
500326__256938,2022-11-14,2022-11-15,-0.0058301179054845,high,0.22720076328183827,2022
500326__256938,2022-12-20,2022-12-22,-0.0671649399133248,high,0.15688830321305453,2022
500326__256938,2023-01-04,2023-02-02,0.0214242614378489,high,0.14622973651712284,2023
500326__256938,2023-02-03,2023-02-21,0.0160997392665625,low,0.09053135704975075,2023
500326__256938,2023-05-15,2023-05-19,0.0390247272821114,low,0.081436088424409,2023
500326__256938,2023-10-30,2023-11-08,0.0735844476911999,high,0.16263290703227573,2023
500326__256938,2023-11-14,2023-11-16,0.0786556423237868,high,0.1517317753873554,2023
500326__256938,2024-08-05,2024-08-07,-0.0073586470887401,high,0.2833877714480244,2024
500326__256938,2024-10-04,2024-10-15,-0.0071807832516377,high,0.16221866592699852,2024
500326__256938,2024-11-06,2024-11-07,-0.0006192352592855,low,0.10119341320639359,2024
500326__256938,2024-11-14,2024-11-15,0.0741157776545054,low,0.10448480733790093,2024
510003__932107,2022-01-28,2022-02-02,-0.2294749670583113,high,0.14375620568801611,2022
510003__932107,2022-12-13,2022-12-16,0.0723571143778436,medium,0.13975426373796826,2022
510003__932107,2023-01-31,2023-02-01,-0.0435239978533013,low,0.08788333518319721,2023
510003__932107,2023-07-13,2023-07-14,0.0923215210958696,medium,0.12476545741719534,2023
510003__932107,2023-07-18,2023-07-19,0.1112350398746893,medium,0.12089745282479913,2023
510003__932107,2023-07-28,2023-08-10,0.1263131381688003,medium,0.1129334108808542,2023
510003__932107,2024-05-08,2024-05-15,0.1156484362900772,high,0.1525693369067356,2024
510003__932107,2024-07-01,2024-07-02,0.0690707518952112,low,0.09157875055069685,2024
510095__921754,2022-01-06,2022-01-12,0.0732073884383384,medium,0.12713437888676202,2022
510095__921754,2022-01-19,2022-01-21,0.1012639157295716,medium,0.1106903055131513,2022
510095__921754,2022-02-07,2022-02-10,0.0633796361325293,high,0.15093768534812227,2022
510095__921754,2022-05-05,2022-05-26,0.2591284116288315,medium,0.1394459779030981,2022
510095__921754,2022-11-10,2022-11-14,0.0120349054347028,high,0.18856504412036043,2022
510095__921754,2022-11-22,2022-11-28,0.0968144152130861,high,0.2126932570668374,2022
510095__921754,2023-01-10,2023-01-11,0.0903766647509889,medium,0.13584361034313278,2023
510095__921754,2023-03-31,2023-04-03,0.0786340008073886,high,0.16995550096818451,2023
510095__921754,2023-04-06,2023-04-10,0.086435230997322,high,0.17323669120384896,2023
510095__921754,2023-05-23,2023-05-24,0.1122039898072226,low,0.08838941830983296,2023
510095__921754,2023-06-30,2023-07-05,0.0915804234909704,low,0.10516836468805581,2023
510095__921754,2023-07-18,2023-07-24,0.1589667648560523,medium,0.12089745282479913,2023
510095__921754,2023-07-25,2023-08-07,0.1315104699670623,medium,0.11547867190454654,2023
510095__921754,2024-01-02,2024-01-10,0.0942594656810841,low,0.10516273320831293,2024
510095__921754,2024-01-18,2024-01-29,0.1110860794948041,medium,0.11136075159969909,2024
510095__921754,2024-09-19,2024-09-26,0.1281486430660356,medium,0.13394803255973525,2024
510095__921754,2024-10-07,2024-10-14,0.1309049410522673,high,0.16002159662074622,2024
510095__921754,2024-10-24,2024-10-29,0.1351272360946967,high,0.18544496573258604,2024
510265__932173,2022-01-27,2022-01-28,0.0333405599491882,medium,0.14143973941785626,2022
510265__932173,2022-02-03,2022-02-04,0.0073767110206437,high,0.15044303444044316,2022
510265__932173,2022-02-15,2022-02-17,0.0249102787677061,high,0.15684090686054833,2022
510265__932173,2022-03-02,2022-03-03,-0.0270063687511282,high,0.15319562263147377,2022
510265__932173,2022-03-09,2022-03-10,0.0121140197784216,high,0.17309003007122534,2022
510265__932173,2022-03-16,2022-03-17,-0.0339336787686379,high,0.2495708971126369,2022
510265__932173,2022-05-13,2022-05-16,0.0730617872130303,high,0.1616725029294797,2022
510265__932173,2022-09-16,2022-09-20,0.0463049694392883,high,0.14854851617606263,2022
510265__932173,2022-11-09,2022-11-11,0.0352926631582229,high,0.18994383326154898,2022
510265__932173,2023-02-09,2023-02-16,0.0362873223392412,low,0.08684468276532363,2023
510265__932173,2023-05-18,2023-05-23,0.0272480475165518,low,0.09138630133147338,2023
510265__932173,2023-05-25,2023-05-30,0.079360571360812,low,0.09793784379501613,2023
510265__932173,2023-06-02,2023-06-05,0.000455323099626,medium,0.12011791199604044,2023
510265__932173,2023-07-13,2023-07-19,0.0481514466053458,medium,0.12476545741719534,2023
510265__932173,2023-07-20,2023-07-21,0.1058552199493145,medium,0.12206397068116034,2023
510265__932173,2023-09-11,2023-09-13,0.0296612814543348,medium,0.11264386897671293,2023
510265__932173,2023-10-31,2023-11-16,-0.1505733116123917,high,0.14527823978787935,2023
510265__932173,2023-12-11,2023-12-13,0.0635728765872312,medium,0.13264930592815705,2023
510265__932173,2024-04-26,2024-04-30,-0.0010348223922955,high,0.14728711588214927,2024
510265__932173,2024-06-27,2024-07-11,0.0267753543585585,low,0.10637136933036381,2024
510265__932173,2024-08-05,2024-08-06,0.0284877895805139,high,0.2833877714480244,2024
510265__932173,2024-08-07,2024-08-16,-0.1496590239607219,high,0.3317077579429849,2024
510265__932173,2024-11-22,2024-11-26,-0.0059510680613623,low,0.09977767438289939,2024
510265__932173,2024-12-12,2024-12-18,0.1036938518315113,low,0.07344135080527524,2024
510311__912023,2022-01-27,2022-01-28,-0.0012222494151034,medium,0.14143973941785626,2022
510311__912023,2022-02-15,2022-02-18,0.0446244868327519,high,0.15684090686054833,2022
510311__912023,2022-05-12,2022-05-16,-0.0345664310499504,high,0.14504638564248973,2022
510311__912023,2023-03-14,2023-03-15,0.0633421238001531,medium,0.12832330826861948,2023
510311__912023,2023-03-20,2023-03-23,0.0761266231681493,high,0.15518162397903154,2023
510311__912023,2023-05-09,2023-05-23,0.1251496720787679,low,0.08145341624974672,2023
510311__912023,2023-12-26,2024-01-10,0.0650263272730601,medium,0.10708383946883428,2023
510311__912023,2024-02-22,2024-02-29,0.1052411360964564,medium,0.11269436513541546,2024
510311__912023,2024-08-06,2024-08-07,0.1229221414689754,high,0.3249080887710488,2024
510311__912023,2024-08-21,2024-08-22,0.2981756621013006,high,0.33823375440591996,2024
510311__912023,2024-09-04,2024-09-05,0.2777976990620314,medium,0.12676801344604086,2024
510311__912023,2024-10-30,2024-11-01,0.3024701669063008,high,0.1700892022774853,2024
510311__912023,2024-11-05,2024-11-06,0.2552290977745197,low,0.1024753724358395,2024
510311__912023,2024-11-12,2024-11-18,0.3182570268104924,low,0.099199318894828,2024
510311__912023,2024-11-25,2024-11-26,0.2982450631867746,low,0.09326183624669061,2024
510311__912023,2024-12-04,2024-12-06,0.2831006659068485,low,0.09051667565289782,2024
511280__929864,2022-01-27,2022-01-28,-0.0210179820435552,medium,0.14143973941785626,2022
511280__929864,2022-02-15,2022-02-17,0.0602758155246527,high,0.15684090686054833,2022
511280__929864,2022-03-09,2022-03-10,-0.0089273918732468,high,0.17309003007122534,2022
511280__929864,2022-09-28,2022-09-29,0.0786891669226921,high,0.166012560979196,2022
511280__929864,2023-05-12,2023-05-19,0.0787663525419346,low,0.08052074747552071,2023
511280__929864,2023-07-28,2023-08-01,0.0755873134742722,medium,0.1129334108808542,2023
511280__929864,2023-10-31,2023-11-09,-0.0804725695651238,high,0.14527823978787935,2023
511280__929864,2023-11-14,2023-11-17,0.033709475968556,high,0.1517317753873554,2023
511280__929864,2024-01-10,2024-01-11,0.0216357625553025,low,0.09889579218783165,2024
511280__929864,2024-04-26,2024-04-30,-0.032034480058437,high,0.14728711588214927,2024
511280__929864,2024-05-28,2024-05-29,0.0959542922064058,low,0.10429338246837981,2024
511280__929864,2024-07-08,2024-07-09,0.0068369942620525,low,0.09982893542717391,2024
511280__929864,2024-08-05,2024-08-06,0.0404405026667163,high,0.2833877714480244,2024
512142__929143,2022-01-19,2022-01-24,0.1021042874126827,medium,0.1106903055131513,2022
512142__929143,2022-02-01,2022-02-02,0.0704347542416971,medium,0.14038924094035582,2022
512142__929143,2023-01-06,2023-01-11,0.0797423620457291,medium,0.13257132699974467,2023
512142__929143,2023-05-01,2023-05-10,0.0481898983083413,low,0.09158311508978943,2023
512142__929143,2023-06-02,2023-06-05,0.1086027019723992,medium,0.12011791199604044,2023
512142__929143,2023-06-07,2023-06-08,0.0874685792856285,medium,0.1274914834426796,2023
512142__929143,2023-07-31,2023-08-04,0.0961734826932714,low,0.1049502743367233,2023
512142__929143,2024-02-02,2024-02-05,0.088225304214937,medium,0.11887880453706835,2024
512142__929143,2024-02-22,2024-02-26,0.1204951379991173,medium,0.11269436513541546,2024
512142__929143,2024-08-05,2024-08-07,0.0859694193385334,high,0.2833877714480244,2024
512142__929143,2024-12-19,2024-12-23,0.098452570885089,low,0.0886887302051993,2024
512956__912534,2022-01-27,2022-01-28,0.0236897394275347,medium,0.14143973941785626,2022
512956__912534,2022-02-15,2022-02-17,0.0666359793425586,high,0.15684090686054833,2022
512956__912534,2022-02-25,2022-03-01,0.0497050634731768,high,0.15884629040937046,2022
512956__912534,2022-03-09,2022-03-10,0.0199643442280442,high,0.17309003007122534,2022
512956__912534,2022-09-28,2022-09-29,0.0600063653800983,high,0.166012560979196,2022
512956__912534,2022-11-10,2022-11-11,-0.0343043361871434,high,0.18856504412036043,2022
512956__912534,2023-01-17,2023-01-18,0.0135934574613276,medium,0.1145512611539606,2023
512956__912534,2023-04-24,2023-04-25,0.0133393664797588,low,0.0905596616656885,2023
512956__912534,2023-05-16,2023-05-23,0.0586379168346721,low,0.08134196209432479,2023
512956__912534,2023-07-28,2023-08-01,0.0273576569425537,medium,0.1129334108808542,2023
512956__912534,2023-10-31,2023-11-06,-0.0431053934627378,high,0.14527823978787935,2023
512956__912534,2023-11-14,2023-11-15,0.0612191978123146,high,0.1517317753873554,2023
512956__912534,2024-01-10,2024-01-11,0.0038905068834715,low,0.09889579218783165,2024
512956__912534,2024-01-26,2024-01-29,0.0294753370618261,medium,0.11649639271555495,2024
512956__912534,2024-04-26,2024-04-30,0.0147612327974167,high,0.14728711588214927,2024
512956__912534,2024-08-05,2024-08-06,0.0146201667539007,high,0.2833877714480244,2024
514782__929594,2022-01-11,2022-01-13,0.0947464044954244,medium,0.12344165886542365,2022
514782__929594,2022-03-16,2022-03-17,0.1172895891102737,high,0.2495708971126369,2022
514782__929594,2022-10-03,2022-10-05,-0.0273462307598651,high,0.16327089467540187,2022
514782__929594,2022-10-13,2022-10-18,0.0381873982248631,high,0.21335208574043607,2022
514782__929594,2023-06-26,2023-06-29,0.0488591728292787,medium,0.13496521041901252,2023
514782__929594,2023-07-07,2023-07-18,0.0195091396880738,medium,0.12046771038293808,2023
514782__929594,2023-10-10,2023-10-17,0.029612896118745,high,0.15944363210687132,2023
514782__929594,2023-10-24,2023-10-25,0.079652882553959,high,0.16917031035148955,2023
514782__929594,2023-11-14,2023-11-15,-0.014494684945021,high,0.1517317753873554,2023
514782__929594,2023-12-14,2023-12-15,-0.0080222018456291,low,0.10292551456899875,2023
514782__929594,2023-12-19,2023-12-20,0.0675672206454946,medium,0.11558407935708889,2023
514782__929594,2024-04-09,2024-04-10,-0.0362976548034611,medium,0.11164565370645349,2024
514782__929594,2024-05-02,2024-05-07,0.0427951890000361,high,0.15090253498515666,2024
514782__929594,2024-09-24,2024-09-30,0.0601712284144838,high,0.1522520192616947,2024
514782__929594,2024-12-09,2024-12-10,0.0713079397032454,low,0.09023482532774013,2024
514782__929594,2024-12-11,2024-12-13,0.0794448157756856,low,0.07945990344294784,2024
514939__929610,2022-02-24,2022-03-07,0.12596176660434,high,0.1582812130045568,2022
514939__929610,2022-05-19,2022-07-08,0.0999701573359185,high,0.17582415876300383,2022
514939__929610,2023-01-04,2023-01-12,0.0587077955291923,high,0.14622973651712284,2023
514939__929610,2023-03-10,2023-03-13,0.1232867870449506,medium,0.10989845995621186,2023
514939__929610,2023-03-17,2023-03-20,0.1239457618342563,high,0.1490902284357454,2023
514939__929610,2023-05-31,2023-06-05,0.1024595108539976,low,0.0965865522346917,2023
514939__929610,2023-06-14,2023-06-27,0.1305396246586086,medium,0.1258164643321,2023
514939__929610,2023-08-03,2023-08-09,0.1159377854037731,medium,0.11387990285310479,2023
514939__929610,2023-08-15,2023-08-18,0.2289061152106006,medium,0.10845789154147153,2023
514939__929610,2024-02-05,2024-02-08,0.0515258071135911,medium,0.11165445259090273,2024
514939__929610,2024-03-20,2024-03-27,0.0429918464453933,low,0.08384768641905294,2024
514939__929610,2024-04-16,2024-04-19,0.1424917924821656,medium,0.12519142770631606,2024
514939__929610,2024-05-09,2024-05-10,0.1191576642777386,high,0.15257271431691447,2024
514939__929610,2024-06-17,2024-06-20,0.1337840114864751,medium,0.1073567583359346,2024
514939__929610,2024-08-13,2024-08-16,0.262524652306534,high,0.3291361305195831,2024
514939__929610,2024-10-02,2024-10-03,0.173910512744244,high,0.1629498717938163,2024
514939__929610,2024-10-08,2024-10-23,0.2141000173743471,high,0.21647353540744335,2024
514939__929610,2024-12-06,2024-12-10,0.3221609986842216,low,0.08548518285817287,2024
516146__930446,2022-01-25,2022-02-02,0.0015591086098975,medium,0.12620288123504203,2022
516146__930446,2022-02-15,2022-02-16,0.0464903520553865,high,0.15684090686054833,2022
516146__930446,2022-03-11,2022-03-14,0.0753008196430225,high,0.20373467857055771,2022
516146__930446,2022-09-28,2022-09-29,0.1063143889355361,high,0.166012560979196,2022
516146__930446,2023-01-20,2023-01-25,-0.002449426071939,medium,0.11185244248695324,2023
516146__930446,2023-02-14,2023-02-16,0.0487936528401967,low,0.09565642296980376,2023
516146__930446,2023-05-17,2023-05-23,0.0318895583787812,low,0.08744346644413653,2023
516146__930446,2023-05-26,2023-05-30,-0.0417869426646665,low,0.09115906283788683,2023
516146__930446,2023-06-02,2023-06-05,0.032579634944308,medium,0.12011791199604044,2023
516146__930446,2023-06-13,2023-06-14,-0.0146167875199665,medium,0.13101304206971837,2023
516146__930446,2023-07-28,2023-08-01,0.0445501648897329,medium,0.1129334108808542,2023
516146__930446,2023-10-31,2023-11-06,-0.0537116532310944,high,0.14527823978787935,2023
516146__930446,2024-02-14,2024-02-28,-0.0109731514458713,low,0.09588086888362635,2024
516146__930446,2024-03-18,2024-03-22,0.0167663048001554,low,0.08278193351770635,2024
516146__930446,2024-04-26,2024-04-30,-0.0309934585816439,high,0.14728711588214927,2024
516146__930446,2024-08-05,2024-08-06,0.0635744646822607,high,0.2833877714480244,2024
516495__932074,2022-01-27,2022-01-28,0.0196320424719909,medium,0.14143973941785626,2022
516495__932074,2022-02-25,2022-03-01,0.054226484883911,high,0.15884629040937046,2022
516495__932074,2022-03-09,2022-03-10,0.0267741449532295,high,0.17309003007122534,2022
516495__932074,2022-09-28,2022-09-29,0.0698882804668168,high,0.166012560979196,2022
516495__932074,2022-10-03,2022-10-05,-0.002922384221341,high,0.16327089467540187,2022
516495__932074,2022-10-17,2022-10-18,0.0463876866417831,high,0.22556465671381962,2022
516495__932074,2023-01-30,2023-02-02,-0.0245601841543464,low,0.08142603883443232,2023
516495__932074,2023-04-24,2023-04-25,-0.0100910062030807,low,0.0905596616656885,2023
516495__932074,2023-04-28,2023-05-02,0.0520331854192732,low,0.0903592314108011,2023
516495__932074,2023-06-29,2023-06-30,0.0160180085587077,medium,0.1265940837458608,2023
516495__932074,2023-10-31,2023-11-06,-0.1612615030941092,high,0.14527823978787935,2023
516495__932074,2024-04-26,2024-04-30,-0.132894710250083,high,0.14728711588214927,2024
516495__932074,2024-08-05,2024-08-06,0.0404603001154564,high,0.2833877714480244,2024
516495__932074,2024-10-31,2024-11-08,-0.0629240427183031,high,0.1699705335034533,2024
51655V__32146V,2022-02-09,2022-02-17,0.0764272696640053,high,0.15215824844279274,2022
51655V__32146V,2022-08-02,2022-08-05,0.1257897468886751,high,0.1530141400072315,2022
51655V__32146V,2022-11-28,2022-12-01,0.0800682987411154,high,0.20313651459688642,2022
51655V__32146V,2023-01-04,2023-01-13,0.0221336059033429,high,0.14622973651712284,2023
51655V__32146V,2023-05-01,2023-05-02,0.1487830987094283,low,0.09158311508978943,2023
51655V__32146V,2023-05-26,2023-05-30,0.1511366391420803,low,0.09115906283788683,2023
51655V__32146V,2023-07-10,2023-07-11,0.0778495170189079,medium,0.11952089334872325,2023
51655V__32146V,2023-11-02,2023-11-08,0.1764541368714429,medium,0.13798946396536213,2023
51655V__32146V,2023-12-26,2023-12-27,0.1233969572555195,medium,0.10708383946883428,2023
51655V__32146V,2024-05-09,2024-05-16,0.0082908633926622,high,0.15257271431691447,2024
51655V__32146V,2024-09-17,2024-09-24,0.0756846157015669,medium,0.12282916406407575,2024
51655V__32146V,2024-12-26,2024-12-30,0.1545894407930796,low,0.09531031990831955,2024
516889__916561,2022-02-03,2022-02-04,0.0891605234469423,high,0.15044303444044316,2022
516889__916561,2022-04-07,2022-04-12,0.0616651290024821,high,0.23797223635956427,2022
516889__916561,2022-08-16,2022-08-19,0.0333164603944959,medium,0.13753158226116136,2022
516889__916561,2022-09-02,2022-09-08,0.1626186503053799,high,0.1478273768144075,2022
516889__916561,2023-08-22,2023-08-24,0.1014282547872743,medium,0.10820452115588439,2023
516889__916561,2023-12-20,2023-12-22,0.0602393773438137,medium,0.11672800696698891,2023
516889__916561,2024-03-05,2024-03-06,0.1078017668545633,low,0.10501151953287033,2024
516889__916561,2024-04-08,2024-04-09,0.0788264544087775,medium,0.11414765762867932,2024
516889__916561,2024-04-10,2024-04-12,0.1055468078089389,medium,0.11217069002589665,2024
516889__916561,2024-05-10,2024-05-13,0.182402204630152,high,0.1533782306249396,2024
516889__916561,2024-06-18,2024-06-21,0.109539544213967,low,0.10502138627304711,2024
516889__916561,2024-07-26,2024-07-29,0.0611342073359712,medium,0.11656932411192227,2024
516889__916561,2024-08-05,2024-08-06,-0.0488309659535997,high,0.2833877714480244,2024
516889__916561,2024-10-23,2024-10-25,0.176095536195038,high,0.2094217914353214,2024
516889__916561,2024-11-13,2024-11-15,0.1222327926785928,low,0.10196573714697245,2024
516889__916561,2024-12-18,2024-12-23,0.2226756295270709,low,0.0838567640672269,2024
517131__912003,2022-03-09,2022-03-10,0.0518478376001624,high,0.17309003007122534,2022
517131__912003,2022-10-13,2022-10-14,0.0889841857752324,high,0.21335208574043607,2022
517131__912003,2022-10-26,2022-10-27,0.0998965853641328,high,0.21502805763630078,2022
517131__912003,2023-01-30,2023-02-06,0.0194647139997749,low,0.08142603883443232,2023
517131__912003,2023-04-26,2023-05-02,0.0509239428937557,low,0.08829564047808863,2023
517131__912003,2023-05-26,2023-05-30,0.0419146420773002,low,0.09115906283788683,2023
