date,rolling_sharpe_252d
2017-10-30,2.466863008673084
2017-10-31,2.4827690563322933
2017-11-01,2.4836813283587404
2017-11-02,2.4856071278040583
2017-11-03,2.4907465488121834
2017-11-06,2.483084502322571
2017-11-07,2.5118678473225544
2017-11-08,2.5026287307684623
2017-11-09,2.553135640609721
2017-11-10,2.431840497911713
2017-11-13,2.2722537684041715
2017-11-14,2.3493499273777525
2017-11-15,2.354458288451932
2017-11-16,2.1717174924335345
2017-11-17,2.207800611864044
2017-11-20,2.230203431655879
2017-11-21,2.2364380564010564
2017-11-22,2.23288542771185
2017-11-24,2.205203241228181
2017-11-27,2.1824974660441736
2017-11-28,2.155412215494549
2017-11-29,2.1566897953673485
2017-11-30,2.208076759789934
2017-12-01,2.1781303672810677
2017-12-04,2.172092634861875
2017-12-05,2.189695223327376
2017-12-06,2.1753123577733184
2017-12-07,2.1897162864348294
2017-12-08,2.1667755721108732
2017-12-11,2.225691185699578
2017-12-12,2.1428352310097365
2017-12-13,2.1898147794502703
2017-12-14,2.162007465389661
2017-12-15,2.1899845185717264
2017-12-18,2.143988717150122
2017-12-19,2.140650222562681
2017-12-20,2.077305630383334
2017-12-21,2.087065860330955
2017-12-22,2.0907296063282184
2017-12-26,2.090930096671874
2017-12-27,2.1068305275984422
2017-12-28,2.126001022877771
2017-12-29,2.119796339938761
2018-01-02,2.1050423615512313
2018-01-03,2.132697131156182
2018-01-04,2.122987079059676
2018-01-05,2.0734004521123883
2018-01-08,2.0838794576993367
2018-01-09,2.109992573382787
2018-01-10,2.1274964492102817
2018-01-11,2.125718940472203
2018-01-12,2.1330973336685997
2018-01-16,2.1192020224531225
2018-01-17,2.0574807287497934
2018-01-18,2.1066513486745753
2018-01-19,2.079567971309123
2018-01-22,2.089936959252392
2018-01-23,2.0860560528348056
2018-01-24,2.1136022570004345
2018-01-25,2.1061751422795836
2018-01-26,2.1737492861170713
2018-01-29,2.117793811267415
2018-01-30,2.098552703368101
2018-01-31,2.105248881981833
2018-02-01,2.1305275208836836
2018-02-02,2.1399127920695857
2018-02-05,2.157287159182302
2018-02-06,2.082917498567832
2018-02-07,2.0744273560755415
2018-02-08,2.2935102120246347
2018-02-09,2.3331570142020857
2018-02-12,2.3781714364565665
2018-02-13,2.3355706593575736
2018-02-14,2.3117454348079187
2018-02-15,2.264516891712044
2018-02-16,2.253619280772959
2018-02-20,2.29295147509805
2018-02-21,2.2612093383314646
2018-02-22,2.2698505339406663
2018-02-23,2.264162279393747
2018-02-26,2.2519404448964977
2018-02-27,2.2692983774701183
2018-02-28,2.2725050203321833
2018-03-01,2.2652629617898667
2018-03-02,2.2340380957805093
2018-03-05,2.2191114313345333
2018-03-06,2.22615741020182
2018-03-07,2.227465342586527
2018-03-08,2.2525557530268707
2018-03-09,2.235663853970314
2018-03-12,2.252516021953438
2018-03-13,2.266351940932388
2018-03-14,2.2586622923788857
2018-03-15,2.257826767857762
2018-03-16,2.2603922965404277
2018-03-19,2.2732688146560815
2018-03-20,2.265308322528329
2018-03-21,2.2507690628458783
2018-03-22,2.261888710221478
2018-03-23,2.25039596892625
2018-03-26,2.2467012066640817
2018-03-27,2.235981656713765
2018-03-28,2.2161311005228352
2018-03-29,2.1872141612099973
2018-04-02,2.1842685629402436
2018-04-03,2.1291478215703057
